OrdenNum;Est_SC;F_Creacion;ETA;FechaLibera;Facility;SolCliente;DO;Est_DO;T_Orden;Ant_Est;Nuev_Est;DO;SC;Estado
116810770;500;2017-12-25 19:00:15;10/01/18;2017-12-25 19:0:15. 0;200;116810770;122834400;110;6;Allocated;DO Partially Created;122834400;null;1
116810077;800;2017-12-25 15:28:50;29/12/17;2017-12-25 15:28:50. 333000000;012;116810077;122834108;110;6;Sourced;Created;122834108;116810077;1
116810077;800;2017-12-25 15:28:50;29/12/17;2017-12-25 15:28:50. 105000000;012;116810077;122834108;110;6;Allocated;Sourced;122834108;116810077;1
116810663;500;2017-12-25 19:00:15;28/12/17;2017-12-25 19:0:15. 0;200;116810663;122834416;110;6;DO Created;Released;122834416;null;1
116809282;500;2017-12-25 13:00:06;28/12/17;2017-12-25 13:0:6. 0;012;116809282;122833855;110;6;Allocated;DO Created;122833855;null;1
116809802;400;2017-12-25 14:08:41;27/12/17;2017-12-25 14:8:41. 626000000;200;116809802;122833950;130;42;Sourced;Allocated;122833950;null;1
116810393;500;2017-12-25 16:58:29;28/12/17;2017-12-25 16:58:29. 488000000;012;20171225003219642769;122834161;110;6;Sourced;Allocated;122834161;null;1
116810812;500;2017-12-25 18:37:38;28/12/17;2017-12-25 18:37:38. 0;200;116810812;122834414;110;6;Created;Allocated;122834414;null;1
116810812;500;2017-12-25 18:37:52;28/12/17;2017-12-25 18:37:37. 807000000;200;116810812;122834414;110;6;Created;Sourced;122834414;null;1
116810812;500;2017-12-25 18:37:52;28/12/17;2017-12-25 18:37:52. 575000000;200;116810812;122834414;110;6;Allocated;Sourced;122834414;null;1
116811279;500;2017-12-25 21:00:12;28/12/17;2017-12-25 21:0:12. 0;200;116811279;122834640;110;6;DO Created;Released;122834640;null;1
116811737;400;2017-12-25 22:25:50;27/12/17;2017-12-25 22:25:50. 0;200;116811737;122835074;130;42;Created;Allocated;122835074;null;1
116811737;400;2017-12-25 22:27:00;27/12/17;2017-12-25 22:26:11. 68000000;200;116811737;122835074;130;42;Sourced;Created;122835074;null;1
116810077;800;2017-12-25 15:28:50;03/01/18;2017-12-25 15:28:50. 105000000;012;116810077;122834108;110;6;Allocated;Sourced;122834108;116810077;1
116810097;500;2017-12-25 15:33:11;28/12/17;2017-12-25 15:33:11. 82000000;012;116810097;122834178;110;6;Sourced;Allocated;122834178;null;1
116810097;500;2017-12-25 15:33:10;28/12/17;2017-12-25 15:33:10. 760000000;012;116810097;122834178;110;6;Created;Sourced;122834178;null;1
116810724;400;2017-12-25 18:15:44;29/12/17;2017-12-25 18:15:44. 864000000;200;116810724;122834337;130;42;Sourced;Allocated;122834337;null;1
116810749;400;2017-12-25 18:22:26;27/12/17;2017-12-25 18:22:26. 324000000;200;116810749;122834347;130;42;Created;Sourced;122834347;null;1
116807911;400;2017-12-25 00:35:47;27/12/17;2017-12-25 0:35:47. 663000000;200;116807911;122833561;130;42;Created;Sourced;122833561;null;1
116807913;500;2017-12-25 00:38:52;28/12/17;2017-12-25 0:38:52. 801000000;200;116807913;122833651;110;6;Created;Sourced;122833651;null;1
116809288;500;2017-12-25 13:00:21;28/12/17;2017-12-25 13:0:21. 0;200;116809288;122833860;110;6;DO Created;Released;122833860;null;1
116809288;500;2017-12-25 11:45:18;28/12/17;2017-12-25 11:45:18. 566000000;200;116809288;122833860;110;6;Sourced;Allocated;122833860;null;1
116810816;400;2017-12-25 18:38:56;28/12/17;2017-12-25 18:38:56. 961000000;200;116810816;122834375;110;42;Allocated;Sourced;122834375;null;1
116811297;500;2017-12-25 21:00:13;28/12/17;2017-12-25 21:0:11. 696000000;200;116811297;122834623;110;6;DO Created;Released;122834623;null;1
116811297;500;2017-12-25 21:00:13;28/12/17;2017-12-25 21:0:13. 0;012;116811297;122834619;110;6;Partially Released;Released;122834619;null;1
116811297;500;2017-12-25 21:00:10;28/12/17;2017-12-25 21:0:10. 0;200;116811297;122834623;110;6;Allocated;DO Partially Created;122834623;null;1
116810799;500;2017-12-25 19:00:15;28/12/17;2017-12-25 19:0:14. 893000000;200;116810799;122834410;110;6;Allocated;DO Created;122834410;null;1
116810799;500;2017-12-25 18:33:36;28/12/17;2017-12-25 18:33:36. 873000000;200;116810799;122834410;110;6;Created;Sourced;122834410;null;1
116810808;500;2017-12-25 18:35:41;29/01/18;2017-12-25 18:35:41. 0;012;116810808;122834463;110;6;Created;Allocated;122834463;116810808;1
116810808;500;2017-12-25 18:35:41;29/01/18;2017-12-25 18:35:41. 60000000;012;116810808;122834463;110;6;Sourced;Allocated;122834463;116810808;1
116811078;400;2017-12-25 19:53:41;27/12/17;2017-12-25 19:53:41. 168000000;200;116811078;122834506;130;42;Created;Sourced;122834506;null;1
116809339;400;2017-12-25 12:02:57;27/12/17;2017-12-25 12:2:57. 759000000;200;116809339;122833786;130;42;Sourced;Allocated;122833786;null;1
116809881;400;2017-12-25 14:27:07;28/12/17;2017-12-25 14:27:7. 0;200;116809881;122833972;110;42;Created;Allocated;122833972;null;1
116809711;500;2017-12-25 13:39:22;28/12/17;2017-12-25 13:39:22. 999000000;012;116809711;122834157;110;6;Sourced;Allocated;122834157;null;1
116811662;400;2017-12-25 22:10:20;29/12/17;2017-12-25 22:10:20. 637000000;200;116811662;122834777;130;42;Sourced;Allocated;122834777;null;1
116807927;400;2017-12-25 00:51:20;27/12/17;2017-12-25 0:51:20. 52000000;200;116807927;122833618;130;42;Sourced;Allocated;122833618;null;1
116809364;500;2017-12-25 13:30:14;03/01/18;2017-12-25 13:30:14. 0;012;116809364;122833906;110;6;DO Created;Released;122833906;116809364;1
116809901;600;2017-12-25 14:34:03;04/01/18;2017-12-25 14:34:3. 0;012;116809901;122834169;130;6;Created;Allocated;122834169;null;1
116810894;400;2017-12-25 19:01:39;28/12/17;2017-12-25 19:1:39. 0;200;116810894;122834436;110;42;Created;Partially Allocated;122834436;null;1
116811866;500;2017-12-25 22:43:42;29/12/17;2017-12-25 22:43:42. 0;012;116811866;122835358;110;6;Created;Allocated;122835358;null;1
116811924;400;2017-12-25 22:51:10;27/12/17;2017-12-25 22:51:10. 0;200;116811924;122835175;130;42;Created;Allocated;122835175;null;1
116811924;400;2017-12-25 22:53:23;27/12/17;2017-12-25 22:51:9. 964000000;200;116811924;122835175;130;42;Created;Sourced;122835175;null;1
116809719;500;2017-12-25 17:00:04;28/12/17;2017-12-25 17:0:3. 925000000;012;116809719;122834150;110;6;Allocated;DO Created;122834150;null;1
116810138;500;2017-12-25 15:48:21;28/12/17;2017-12-25 15:48:21. 0;200;116810138;122834235;110;6;Created;Allocated;122834235;null;1
116810138;500;2017-12-25 15:48:20;28/12/17;2017-12-25 15:48:20. 955000000;200;116810138;122834235;110;6;Created;Sourced;122834235;null;1
116810145;400;2017-12-25 15:50:22;29/12/17;2017-12-25 15:50:22. 0;200;116810145;122834070;130;42;Created;Allocated;122834070;null;1
116811203;500;2017-12-25 22:00:13;28/12/17;2017-12-25 21:0:12. 689000000;200;116811203;122834633;110;6;DO Created;Released;122834633;null;1
116811205;500;2017-12-25 20:24:02;03/01/18;2017-12-25 20:24:2. 0;012;116811205;122834672;110;6;Created;Allocated;122834672;116811205;1
116809399;500;2017-12-25 12:17:23;28/12/17;2017-12-25 12:17:23. 90000000;012;116809399;122833842;110;6;Sourced;Allocated;122833842;null;1
116809971;400;2017-12-25 14:57:24;29/12/17;2017-12-25 14:56:25. 855000000;200;116809971;122835634;130;42;Sourced;Allocated;122835634;null;1
116809971;400;2017-12-25 14:57:23;29/12/17;2017-12-25 14:56:24. 883000000;200;116809971;122835634;130;42;Created;Sourced;122835634;null;1
116810566;500;2017-12-25 17:37:15;28/12/17;2017-12-25 17:37:15. 0;200;116810566;122834418;110;6;Created;Allocated;122834418;null;1
116811411;400;2017-12-25 21:18:54;27/12/17;2017-12-25 21:18:54. 359000000;200;116811411;122834690;130;42;Created;Sourced;122834690;null;1
116810164;500;2017-12-25 15:55:31;05/01/18;2017-12-25 15:55:31. 557000000;012;116810164;122834274;110;6;Sourced;Allocated;122834274;116810164;1
116811700;400;2017-12-25 22:18:26;27/12/17;2017-12-25 22:18:26. 594000000;200;116811700;122835161;130;42;Created;Sourced;122835161;null;1
116811732;400;2017-12-25 22:25:00;28/12/17;2017-12-25 22:25:0. 299000000;200;20171225003219645710;122834925;110;42;Sourced;Allocated;122834925;null;1
116809419;500;2017-12-25 12:21:25;29/12/17;2017-12-25 12:21:25. 766000000;012;116809419;122833848;110;6;Sourced;Allocated;122833848;null;1
116809419;500;2017-12-25 12:21:25;29/12/17;2017-12-25 12:21:25. 388000000;012;116809419;122833848;110;6;Created;Sourced;122833848;null;1
116809422;400;2017-12-25 12:21:48;03/01/18;2017-12-25 12:21:47. 988000000;200;116809422;122833802;110;42;Created;Sourced;122833802;null;1
116809439;500;2017-12-25 13:00:21;29/12/17;2017-12-25 13:0:21. 0;200;116809439;122833875;110;6;Allocated;DO Created;122833875;null;1
116809439;500;2017-12-25 13:00:22;29/12/17;2017-12-25 13:0:22. 0;200;116809439;122833875;110;6;DO Created;Released;122833875;null;1
116810005;400;2017-12-25 15:06:06;29/12/17;2017-12-25 15:6:6. 0;200;116810005;122834028;130;42;Created;Allocated;122834028;null;1
116810196;400;2017-12-25 16:05:49;27/12/17;2017-12-25 16:5:49. 261000000;200;116810196;122834088;130;42;Sourced;Allocated;122834088;null;1
116810198;500;2017-12-25 17:30:18;28/12/17;2017-12-25 17:30:18. 0;012;116810198;122834172;110;6;Partially Released;Released;122834172;null;1
116810198;500;2017-12-25 16:06:12;28/12/17;2017-12-25 16:6:12. 0;012;116810198;122834172;110;6;Created;Allocated;122834172;null;1
116811752;500;2017-12-25 22:28:44;28/12/17;2017-12-25 22:28:44. 0;200;116811752;122835472;110;6;Created;Allocated;122835472;null;1
116811752;500;2017-12-25 22:28:43;28/12/17;2017-12-25 22:28:43. 739000000;200;116811752;122835472;110;6;Sourced;Allocated;122835472;null;1
116809439;500;2017-12-25 13:00:21;28/12/17;2017-12-25 13:0:21. 0;200;116809439;122833875;110;6;Allocated;DO Created;122833875;null;1
116810032;500;2017-12-25 17:00:19;30/12/17;2017-12-25 17:0:19. 0;200;116810032;122834225;110;6;DO Partially Created;Partially Released;122834225;null;1
116811000;500;2017-12-25 19:33:04;28/12/17;2017-12-25 19:33:4. 0;012;116811000;122834588;110;6;Created;Allocated;122834588;null;1
116811000;500;2017-12-25 19:37:28;28/12/17;2017-12-25 19:33:2. 762000000;012;116811000;122834588;110;6;Created;Sourced;122834588;null;1
116811446;500;2017-12-25 21:24:57;28/12/17;2017-12-25 21:24:57. 0;200;116811446;122834880;110;6;Created;Allocated;122834880;null;1
116811497;400;2017-12-25 21:34:13;29/12/17;2017-12-25 21:34:13. 0;200;116811497;122834721;130;42;Created;Allocated;122834721;null;1
116810265;400;2017-12-25 16:27:43;27/12/17;2017-12-25 16:27:43. 125000000;200;116810265;122834104;130;42;Created;Sourced;122834104;null;1
116810301;500;2017-12-25 16:32:53;06/01/18;2017-12-25 16:32:53. 75000000;012;116810301;122834190;110;6;Created;Sourced;122834190;null;1
116809552;500;2017-12-25 15:00:23;28/12/17;2017-12-25 15:0:23. 0;200;116809552;122834006;110;6;Allocated;DO Created;122834006;null;1
116811535;500;2017-12-25 21:42:42;28/12/17;2017-12-25 21:42:42. 88000000;200;116811535;122834884;110;6;Sourced;Allocated;122834884;null;1
116811322;500;2017-12-25 22:00:13;08/01/18;2017-12-25 22:0:13. 0;012;116811322;122834761;110;6;DO Partially Created;Partially Released;122834761;116811322;1
116811322;500;2017-12-25 22:00:10;08/01/18;2017-12-25 22:0:10. 0;012;116811322;122834921;110;6;Allocated;DO Partially Created;122834921;null;1
116811322;500;2017-12-25 20:59:44;08/01/18;2017-12-25 20:54:41. 586000000;012;116811322;122834761;110;6;Sourced;Allocated;122834761;116811322;1
116811322;500;2017-12-25 20:59:44;08/01/18;2017-12-25 20:54:41. 586000000;012;116811322;122834921;110;6;Sourced;Allocated;122834921;null;1
116811322;500;2017-12-25 20:59:43;08/01/18;2017-12-25 20:59:43. 447000000;012;116811322;122834761;110;6;Allocated;Sourced;122834761;116811322;1
116811322;500;2017-12-25 22:05:05;30/12/17;2017-12-25 22:0:12. 926000000;012;116811322;122834761;110;6;DO Created;Released;122834761;116811322;1
116811322;500;2017-12-25 20:59:43;30/12/17;2017-12-25 20:54:21. 196000000;012;116811322;122834761;110;6;Created;Sourced;122834761;116811322;1
116811322;500;2017-12-25 20:59:43;30/12/17;2017-12-25 20:59:43. 635000000;012;116811322;122834921;110;6;Sourced;Created;122834921;null;1
116811322;500;2017-12-25 22:05:05;15/01/18;2017-12-25 22:0:12. 926000000;200;116811322;122834900;110;6;DO Created;Released;122834900;null;1
116811322;500;2017-12-25 20:59:44;15/01/18;2017-12-25 20:54:41. 586000000;200;116811322;122834900;110;6;Sourced;Allocated;122834900;null;1
116811322;500;2017-12-25 20:54:43;15/01/18;2017-12-25 20:54:43. 0;012;116811322;122834761;110;6;Created;Allocated;122834761;116811322;1
116811322;500;2017-12-25 22:00:13;28/12/17;2017-12-25 22:0:13. 0;200;116811322;122834900;110;6;DO Partially Created;Partially Released;122834900;null;1
116811322;500;2017-12-25 22:00:10;28/12/17;2017-12-25 22:0:10. 0;012;116811322;122834761;110;6;Allocated;DO Partially Created;122834761;116811322;1
116811322;500;2017-12-25 20:59:43;28/12/17;2017-12-25 20:59:43. 635000000;012;116811322;122834761;110;6;Sourced;Created;122834761;116811322;1
116810642;500;2017-12-25 17:57:28;30/12/17;2017-12-25 17:57:28. 684000000;012;116810642;122834359;110;6;Allocated;Sourced;122834359;116810642;1
116811098;500;2017-12-25 19:57:40;28/12/17;2017-12-25 19:57:40. 0;200;116811098;122834646;110;6;Created;Allocated;122834646;null;1
116809446;600;2017-12-25 12:28:47;27/12/17;2017-12-25 12:28:47. 0;012;116809446;122833841;130;6;Created;Allocated;122833841;null;1
116810373;500;2017-12-25 16:53:03;28/12/17;2017-12-25 16:53:3. 279000000;012;116810373;122834183;110;6;Sourced;Allocated;122834183;null;1
116810696;400;2017-12-25 18:09:02;27/12/17;2017-12-25 18:9:2. 0;200;116810696;122834326;130;42;Created;Allocated;122834326;null;1
116811118;500;2017-12-25 21:05:05;30/12/17;2017-12-25 21:5:5. 0;012;116811118;122834667;110;6;DO Created;Released;122834667;116811118;1
116811569;400;2017-12-25 21:51:45;27/12/17;2017-12-25 21:51:45. 0;200;116811569;122834728;130;42;Created;Allocated;122834728;null;1
116807861;550;2017-12-25 07:16:49;27/12/17;2017-12-25 7:16:49. 752000000;200;116807861;122833560;130;42;Allocated;DO Created;122833560;null;1
116809486;650;2017-12-25 12:40:03;30/12/17;2017-12-25 12:40:3. 0;012;116809486;122833850;130;6;Created;Allocated;122833850;null;1
116809486;650;2017-12-25 12:40:03;30/12/17;2017-12-25 12:40:3. 70000000;012;116809486;122833850;130;6;Sourced;Allocated;122833850;null;1
116809486;650;2017-12-25 13:00:23;03/01/18;2017-12-25 13:0:8. 220000000;012;116809486;122833850;130;6;DO Created;Released;122833850;null;1
116809486;650;2017-12-25 13:00:23;03/01/18;2017-12-25 13:0:23. 0;012;116809486;122833850;130;6;Partially Released;Released;122833850;null;1
116809963;500;2017-12-25 15:30:16;30/12/17;2017-12-25 15:30:16. 0;012;116809963;122834051;110;6;DO Created;Released;122834051;116809963;1
116810959;500;2017-12-25 19:21:07;03/01/18;2017-12-25 19:21:7. 0;200;116810959;122834641;110;6;Created;Allocated;122834641;null;1
116810959;500;2017-12-25 19:21:07;03/01/18;2017-12-25 19:21:7. 375000000;200;116810959;122834641;110;6;Sourced;Allocated;122834641;null;1
116810959;500;2017-12-25 19:21:05;03/01/18;2017-12-25 19:21:5. 371000000;200;116810959;122834641;110;6;Created;Sourced;122834641;null;1
116811175;500;2017-12-25 21:05:06;20/01/18;2017-12-25 21:5:5. 979000000;012;116811175;122834668;110;6;DO Created;Released;122834668;116811175;1
116811620;400;2017-12-25 22:00:59;29/12/17;2017-12-25 22:0:59. 0;200;116811620;122834786;130;42;Created;Allocated;122834786;null;1
116812139;400;2017-12-25 23:36:17;27/12/17;2017-12-25 23:36:17. 722000000;200;116812139;122835051;130;42;Sourced;Allocated;122835051;null;1
116807764;500;2017-12-25 12:00:17;06/01/18;2017-12-25 8:30:10. 465000000;012;116807764;122833632;110;6;Allocated;DO Created;122833632;116807764;1
116807934;500;2017-12-25 01:00:56;24/01/18;2017-12-25 1:0:56. 722000000;012;116807934;122833629;110;6;Sourced;Created;122833629;116807934;1
116808978;400;2017-12-25 07:08:33;27/12/17;2017-12-25 7:8:33. 0;200;116808978;122833572;130;42;Created;Allocated;122833572;null;1
116808156;500;2017-12-25 08:30:10;08/01/18;2017-12-25 8:30:10. 0;012;116808156;122833630;110;6;Allocated;DO Created;122833630;116808156;1
116809417;500;2017-12-25 12:21:18;04/01/18;2017-12-25 12:21:18. 671000000;012;116809417;122833908;110;6;Sourced;Allocated;122833908;116809417;1
116811284;500;2017-12-25 20:42:36;28/12/17;2017-12-25 20:42:36. 559000000;200;20171225003219558414;122834626;110;6;Sourced;Allocated;122834626;null;1
116811940;500;2017-12-25 22:55:56;30/12/17;2017-12-25 22:55:56. 708000000;012;116811940;122835400;110;6;Sourced;Allocated;122835400;null;1
116811940;500;2017-12-25 22:58:43;30/12/17;2017-12-25 22:58:43. 378000000;012;116811940;122835400;110;6;Created;Canceled;122835400;null;1
116810579;400;2017-12-25 17:39:58;27/12/17;2017-12-25 17:39:58. 407000000;200;116810579;122834288;130;42;Sourced;Allocated;122834288;null;1
116810887;400;2017-12-25 19:00:50;29/12/17;2017-12-25 18:59:50. 349000000;200;116810887;122834437;130;42;Sourced;Allocated;122834437;null;1
116810887;400;2017-12-25 19:00:50;29/12/17;2017-12-25 18:59:49. 518000000;200;116810887;122834437;130;42;Created;Sourced;122834437;null;1
116812148;650;2017-12-25 23:38:05;29/12/17;2017-12-25 23:38:5. 0;200;116812148;122835458;130;6;Created;Allocated;122835458;null;1
116812148;650;2017-12-25 23:38:04;27/12/17;2017-12-25 23:38:3. 995000000;200;116812148;122835458;130;6;Created;Sourced;122835458;null;1
116809007;500;2017-12-25 09:30:12;03/01/18;2017-12-25 9:30:12. 0;012;116809007;122833663;110;6;DO Created;Released;122833663;116809007;1
116809494;500;2017-12-25 12:41:53;28/12/17;2017-12-25 12:41:53. 51000000;012;116809494;122833854;110;6;Sourced;Allocated;122833854;null;1
116809523;500;2017-12-25 12:50:44;03/01/18;2017-12-25 12:50:44. 826000000;012;116809523;122833859;110;6;Sourced;Allocated;122833859;null;1
116810598;400;2017-12-25 17:44:46;27/12/17;2017-12-25 17:44:46. 0;200;116810598;122834295;130;42;Created;Allocated;122834295;null;1
116810892;500;2017-12-25 19:01:52;30/12/17;2017-12-25 19:1:52. 0;012;116810892;122834510;110;6;Created;Allocated;122834510;116810892;1
116810892;500;2017-12-25 19:01:37;30/12/17;2017-12-25 19:1:37. 129000000;012;116810892;122834510;110;6;Created;Sourced;122834510;116810892;1
116810011;400;2017-12-25 15:08:48;27/12/17;2017-12-25 15:8:48. 0;200;116810011;122834029;130;42;Created;Allocated;122834029;null;1
116810633;500;2017-12-25 17:54:07;29/12/17;2017-12-25 17:54:7. 206000000;012;116810633;122834589;110;6;Created;Sourced;122834589;null;1
116811959;400;2017-12-25 23:00:11;27/12/17;2017-12-25 23:0:11. 769000000;200;116811959;122835121;130;42;Sourced;Allocated;122835121;null;1
116810060;400;2017-12-25 15:23:55;27/12/17;2017-12-25 15:23:55. 0;200;116810060;122834042;130;42;Created;Allocated;122834042;null;1
116810089;400;2017-12-25 15:31:44;28/12/17;2017-12-25 15:31:44. 0;200;116810089;122834056;110;42;Created;Allocated;122834056;null;1
116810657;500;2017-12-25 19:30:09;03/01/18;2017-12-25 19:30:8. 975000000;012;116810657;122834466;110;6;Allocated;DO Created;122834466;116810657;1
116810665;400;2017-12-25 18:01:54;27/12/17;2017-12-25 18:1:54. 36000000;200;116810665;122834319;130;42;Sourced;Allocated;122834319;null;1
116811373;500;2017-12-25 21:09:54;29/12/17;2017-12-25 21:9:54. 233000000;012;116811373;122834765;110;6;Created;Sourced;122834765;116811373;1
116811828;400;2017-12-25 22:38:12;27/12/17;2017-12-25 22:38:12. 638000000;200;116811828;122835075;130;42;Sourced;Created;122835075;null;1
116811833;400;2017-12-25 22:38:05;27/12/17;2017-12-25 22:38:5. 0;200;116811833;122834955;130;42;Created;Allocated;122834955;null;1
116811836;400;2017-12-25 22:38:41;27/12/17;2017-12-25 22:38:41. 0;200;116811836;122834957;130;42;Created;Allocated;122834957;null;1
116811978;500;2017-12-25 23:08:19;03/01/18;2017-12-25 23:2:39. 152000000;012;116811978;122835334;110;6;Created;Sourced;122835334;116811978;1
